doi,doi_agency_id,doi_agency_label
10.1024/1422-4917/a000018,NA,NA
10.2376/0005-9366-123-153,medra,mEDRA
10.1024/1661-4747/a000029,NA,NA
10.4401/ag-6326,medra,mEDRA
10.3290/j.jad.a29633,medra,mEDRA
10.2377/0023-2076-58-579,medra,mEDRA
10.2310/7290.2012.00031,NA,NA
10.3290/j.qi.a29156,medra,mEDRA
10.3978/j.issn.2072-1439.2013.09.04,istic,ISTIC
10.3906/biy-1204-20,crossref,Crossref
10.3290/j.qi.a29051,medra,mEDRA
"10.5675/hywa_2013,3_6",NA,NA
10.4416/jcst2012-00024,medra,mEDRA
10.2140/ndt.361640,NA,NA
10.3389/fnhurn.2014.00516,NA,NA
10.7352/ijsp.2014.45.603,medra,mEDRA
10.3220/lbf_2013_191-200,medra,mEDRA
10.1055/s-0034-4387285,NA,NA
10.1922/cdh_3138pieper05,medra,mEDRA
10.3724/sp.j.1037.2013.00558,NA,NA
10.2377/0023-2076-59-5,medra,mEDRA
10.1159/000360504,NA,NA
10.3220/lbf_2013_143-154,medra,mEDRA
10.2143/ac.69.3.3027834,medra,mEDRA
10.4416/jcst2013-00039,medra,mEDRA
10.1691/ph.2013.6512,medra,mEDRA
10.1007/s00466-013-0823-6,NA,NA
10.1688/jeems-2014-02-belaya,medra,mEDRA
10.2376/0005-9366-126-427,medra,mEDRA
10.1088/0004637x/794/1/21,NA,NA
10.4416/jcst2013-00003,medra,mEDRA
10.2376/0005-9366-123-482,medra,mEDRA
10.1024/1661-4747/a000032,NA,NA
10.1016/j.jhealeco.2010.,NA,NA
10.1688/1862-0000_zfp_2010_02,NA,NA
10.1922/cdh_2464hassel06,NA,NA
10.3305/nh.2010.25.5.4758,medra,mEDRA
10.1002/stab.20101331,NA,NA
10.1016/s0065-2504(10)43001-9,NA,NA
10.1111/j.1/40-8/09.2010.00262.x,NA,NA
10.1111/j.1365-2478.2009.0823.x,NA,NA
10.1021/ic100431r,NA,NA
10.2376/0003-925x-61-63,medra,mEDRA
10.1024/1661-4747/a000023,NA,NA
10.2376/0005-9366-123-506,medra,mEDRA
10.3233/dma-2010-0722,medra,mEDRA
10.2376/0005-9366-123-359,medra,mEDRA
10.2376/0005-9366-123-385,medra,mEDRA
10.3233/spe-2010-0474,medra,mEDRA
10.3933/applrheol-20-52340,datacite,DataCite
10.1016/j.ijobp.2010.05.037,NA,NA
10.2135/am.2010.3217,NA,NA
10.1393/ncb/i2010-10948-5,medra,mEDRA
10.3290/j.jad.a18441,medra,mEDRA
10.1358/dof.2010.35.5.1484388,NA,NA
10.3969/j.issn.0001-5733.2010.06.008,NA,NA
10.1075/jpc1.25.2.04jac,NA,NA
"10.1111/j.1464-410x.2010.09980,10539.x",NA,NA
10.4161/hv.7.0.1457,NA,NA
10.3275/7291,medra,mEDRA
"10.5675/hywa_2012,6_1",NA,NA
10.2376/0005-9366-125-371,medra,mEDRA
10.1177/02676591114276,NA,NA
10.2450/2012.0092-11,medra,mEDRA
10.1051/meta1/2011079,NA,NA
10.1016/j.quageo2012.06.002,NA,NA
10.2377/0023-2076-57-633,medra,mEDRA
10.1093/carcin/bgs133d,NA,NA
10.3233/dma-2012-0921,medra,mEDRA
10.1001/archdermato1.2012.2649,NA,NA
10.1042/8j20112166,NA,NA
10.2527/jas53720,NA,NA
10.2376/0005-9366-125-242,medra,mEDRA
10.1111/j.1745-3933.2012.1222.x,NA,NA
10.1099/ijs.0.030309-0,NA,NA
10.3906/biy-1104-23,crossref,Crossref
10.4161/rna.9.2.18644,NA,NA
10.2376/0005-9366-125-96,medra,mEDRA
10.1016/j.jcmg.2012_01_012,NA,NA
10.4193/rhino11.224,NA,NA
10.1163/156856111x618443,NA,NA
10.2376/0003-925x-63-121,medra,mEDRA
10.1024/0301-15626/a000202,NA,NA
10.1111/j.1748-5827.2012.01189.x,NA,NA
10.1691/ph.2012.2042,medra,mEDRA
10.1007/s1335-1012-0209-x,NA,NA
10.1393/ncr/i2011-10073-4,medra,mEDRA
10.2376/0005-9366-125-351,medra,mEDRA
10.1080/10789669.2011.610427,NA,NA
10.1515/comun-2012-0005,NA,NA
10.3233/abb-2012-0053,medra,mEDRA
10.1136/jmedgenet-2012-101967,NA,NA
10.2310/7750.2011.11100,NA,NA
10.1358/dof.2012.37.3.1752356,NA,NA
10.3906/yer-1005-3,crossref,Crossref
10.1002/mmnd.201200024,NA,NA
10.2376/0005-9366-126-245,medra,mEDRA
10.1111/jsap.12000,NA,NA
10.4323/rj1m.2013.253,NA,NA
"10.5675/hywa_2012,3_2",NA,NA
10.1016/j.expneuro1.2012.07.016,NA,NA
10.4455/eu.2012.957,medra,mEDRA
10.2143/ia.47.0.2141969,medra,mEDRA
10.1695/2012003,medra,mEDRA
10.2377/0023-2076-57-583,medra,mEDRA
10.5277/oa120203,NA,NA
10.2143/ast.42.1.2160747,NA,NA
10.1002/mmnd.201200016,NA,NA
10.1016/j.dam.2012.05.002,crossref,Crossref
10.2376/0005-9366-125-432,medra,mEDRA
10.3233/dma-2011-0867,medra,mEDRA
10.1080/10789669.2012.645399,NA,NA
10.2376/0005-9366-125-138,medra,mEDRA
10.2143/ep.19.3.2172297,medra,mEDRA
10.1691/ph.2012.1091,medra,mEDRA
10.5594/j18233,crossref,Crossref
10.3906/tar-1109-43,crossref,Crossref
10.3220/lbf_2013_235-244,medra,mEDRA
10.1016/j.envpo1.2013.03.025,NA,NA
10.1476/9255-9-12,NA,NA
10.2450/2012.0012-12,medra,mEDRA
10.3220/lbf_2013_229-234,medra,mEDRA
10.5277/abb130306,NA,NA
10.3220/lbf_2013_61-68,medra,mEDRA
10.2310/7290.2012.00026,NA,NA
10.1524/phil.2013.0025,NA,NA
10.2376/0005-9366-126-163,medra,mEDRA
10.5754/hge.11517,NA,NA
10.7482/0003-9438-56-076,crossref,Crossref
10.1021/0l402914v,NA,NA
10.3290/j.qi.a28744,medra,mEDRA
10.1021/ja405608u,NA,NA
"10.5675/hywa_2013,1_2",NA,NA
10.4416/jcst2012-00038,medra,mEDRA
10.2143/ia.48.0.2184699,medra,mEDRA
10.3220/lbf_2013_47-60,medra,mEDRA
10.2376/0005-9366-126-423,NA,NA
10.2376/0005-9366-126-468,medra,mEDRA
10.3978/j.issn.2072-1439.2013.08.15,istic,ISTIC
10.1186/1757-6512-4-117,NA,NA
10.1021/om301733h,NA,NA
10.2376/0005-9366-126-137,medra,mEDRA
10.3290/j.qi.a28931,medra,mEDRA
10.3220/lbf_2013_273-284,medra,mEDRA
10.2450/2013.0294-12,medra,mEDRA
10.1099/mm.0.053223-0,NA,NA
10.5277/abb130108,datacite,DataCite
10.1024/1422-4917/a000238,NA,NA
10.5754/hge12670,NA,NA
10.1691/ph.2013.2088,medra,mEDRA
10.5073/jabfq.2013.086.029,datacite,DataCite
10.1691/ph.2013.6502,medra,mEDRA
10.4404/hystrix-24.2-8770,medra,mEDRA
10.3220/lbf_2013_129-142,medra,mEDRA
10.1016/j.jcmg.201.3.05.018,NA,NA
10.2450/2013.0254-12,medra,mEDRA
10.1002/mmnd.201300021,NA,NA
10.3802/jgo.201324.3.280,NA,NA
10.2376/0005-9366-126-90,medra,mEDRA
10.1590/1679-775720130077,NA,NA
10.3233/ben-120276,medra,mEDRA
10.3220/lbf_2013_171-190,medra,mEDRA
10.2377/0023-2076-58-533,medra,mEDRA
10.6038/cjg20130514,istic,ISTIC
10.1017/s0002020613000048,NA,NA
10.1055/s-1315102,NA,NA
10.2376/0005-9366-126-333,medra,mEDRA
"10.5675/hywa_2013,1_1",NA,NA
"10.5675/hywa_2013,3_3",NA,NA
10.4401/ag-5631,medra,mEDRA
10.7482/0003-9438-56-006,crossref,Crossref
10.1691/ph.2013.2139,medra,mEDRA
10.2377/0023-2076-58-512,medra,mEDRA
"10.5675/hywa_2013,4_2",NA,NA
10.3978/j.issn.2072-1439.2013.08.71,istic,ISTIC
10.2376/0005-9366-126-285,medra,mEDRA
10.4430/bgta0079,medra,mEDRA
10.3967/0895-3988.2013.08.001,istic,ISTIC
10.4193/rhino13.007,NA,NA
10.3339/fncel.2015.00315,NA,NA
10.1038/srp22551,NA,NA
10.16910/jemr.9.4.4,datacite,DataCite
10.3998/ark.5550190.p009.877,NA,NA
10.1002/acm2.12002,NA,NA
10.1051/0004-6361/20132286,NA,NA
10.1080/17470919.2014.934393,NA,NA
10.1186/10.1186/s13640-016-0110-0,NA,NA
10.1002/ecs2.1448/full,NA,NA
10.2376/0005-9366-16001,medra,mEDRA
10.1515/gzs-2016-0071,NA,NA
10.1016/j.carbpol.2016.10.0811,NA,NA
10.2527/jas2016-1018,NA,NA
10.12854/erde-147-16,medra,mEDRA
10.1051/0004.6361/201322004,NA,NA
10.3220/lbf1480077043000,medra,mEDRA
10.3290/j.jad.a37360,medra,mEDRA
10.1016/j.busres.2015.07.012,NA,NA
10.1016/j.pediatmeurol.2016.08.005,NA,NA
"10.5675/hywa_2016,1_2",NA,NA
10.3220/lbf_2013_321-332,medra,mEDRA
"10.5675/hywa_2016,6_2",NA,NA
10.2376/0005-9366-16020,medra,mEDRA
10.19191/ep16.5.p281.103,medra,mEDRA
10.1016/j.dcc.2016.04.001,NA,NA
10.1922/cdh_3892patel06,medra,mEDRA
10.12854/erde-147-6,medra,mEDRA
10.2527/jas2016-0581,NA,NA
10.12854/erde-147-17,medra,mEDRA
10.3213/2191-5784-10296,NA,NA
10.1182/blood-201603-704528,NA,NA
10.1080/00273171.2016.1235966,NA,NA
10.1002/acm2.12021,NA,NA
10.2807/1560-7917.es.2017.22.4.304472,NA,NA
10.1051/0004-0301/201628559,NA,NA
10.3290/j.jad.a36918,medra,mEDRA
10.1016/jscitotenv.2015.07.098,NA,NA
10.4455/eu.2016.053,medra,mEDRA
10.19191/ep16.5.p325.107,medra,mEDRA
10.24820/ark.5550190.p010.704,crossref,Crossref
10.4193/rhino10.155,NA,NA
10.4401/ag-5759,medra,mEDRA
10.5073/jabfq.2016.089.032,datacite,DataCite
10.12854/erde-147-24,medra,mEDRA
10.4455/eu.2016.005,medra,mEDRA
10.12854/erde-147-15,medra,mEDRA
10.20362/am.008023,datacite,DataCite
10.1016/j.geothermics.2017.13.008,NA,NA
10.1088/2041-205/721/2/l134,NA,NA
10.3220/lbf_2013_263-272,medra,mEDRA
10.2376/0005-9366-126-388,medra,mEDRA
10.1691/ph.2013.6520,medra,mEDRA
10.2376/0005-9366-126-527,NA,NA
10.1691/ph.2013.6514,medra,mEDRA
10.1097/yct.0b013e3182622c0e,NA,NA
"10.5675/hywa_2013,5_4",NA,NA
10.7482/0003-9438-56-019,crossref,Crossref
10.1097/pai.0b013e3182649dad,NA,NA
10.2376/0005-9366-126-264,medra,mEDRA
10.2376/0005-9366-126-269,medra,mEDRA
10.1038/mt.2073.182,NA,NA
10.5301/jn.5000368,NA,NA
10.2376/0005-9366-126-46,medra,mEDRA
10.3290/j.qi.a29507,medra,mEDRA
10.2376/0005-9366-126-491,NA,NA
10.1101/gad.224170,NA,NA
10.2377/0023-2076-58-249,medra,mEDRA
10.2376/0005-9366-126-256,medra,mEDRA
10.1016/j.ceramint.2012..11.094,NA,NA
10.2376/0005-9366-126-156,medra,mEDRA
10.3233/spr-130360,medra,mEDRA
10.1358/dof.2013.38.11.2058449,NA,NA
10.3290/j.qi.a29715,medra,mEDRA
10.4416/jcst2012-00041,medra,mEDRA
10.4193/rhino12.117,NA,NA
10.2376/0005-9366-126-236,medra,mEDRA
10.1002/adsc.201200687,crossref,Crossref
10.1088/136-2630/15/11/113020,NA,NA
10.2450/2012.0043-12,medra,mEDRA
10.2168/lmcs-9(2:07)2013,NA,NA
10.3233/acp-130084,medra,mEDRA
10.1016/j.eps1.2013.01.036,NA,NA
10.1016/j.or1.2013.09.011,NA,NA
10.4056/sigs.3927623,NA,NA
10.6122/cjp.51.983,airiti,Airiti
10.4455/eu.2016.007,medra,mEDRA
"10.5675/hywa_2013,5_2",NA,NA
10.1534/g3.116.033670,NA,NA
10.3233/ben-2012-119005,medra,mEDRA
10.12854/erde-147-13,medra,mEDRA
10.12854/erde-147-10,medra,mEDRA
10.12854/erde-147-14,medra,mEDRA
10.1399/eps.2017.169,medra,mEDRA
10.12854/erde-147-9,medra,mEDRA
10.1016/j.sp1.2016.10.009,NA,NA
10.4455/eu.2017.00.5,NA,NA
10.3213/2191-5784-10298,NA,NA
10.4416/jcst2016-00036,medra,mEDRA
10.3906/mat-1106-4,crossref,Crossref
10.1024/1422-4917/a000247,NA,NA
10.4208/nmtma.2011.m12si01,NA,NA
10.2376/0005-9366-15112,medra,mEDRA
10.13128/acta_herpetol-18009,datacite,DataCite
10.3339/fphys.2016.00041,NA,NA
10.1691/ph.2013.6523,medra,mEDRA
10.1358/dof.2013.38.2.1931055,NA,NA
10.2376/0005-9366-126-310,medra,mEDRA
10.1055/s-1350636,NA,NA
10.7482/0003-9438-56-028,crossref,Crossref
10.1007/500391-013-0554-0,NA,NA
10.2143/rtpm.80.2.3003401,NA,NA
"10.5675/hywa_2013,5_1",NA,NA
10.2377/0023-2076-58-5,medra,mEDRA
10.3965/j.ijabe.20130601.003,istic,ISTIC
10.1691/ph.2013.2907,medra,mEDRA
10.3220/lbf_2013_79-84,medra,mEDRA
10.3760/cma.j.issn.0366-6999.20130578,NA,NA
10.1055/s-1315176,NA,NA
10.1016/j.jebo.2012.019,NA,NA
10.5301/jn.5000379,NA,NA
10.1080/14772019.2012.702691,NA,NA
10.1186/1468-6708-14-103,NA,NA
10.2376/0005-9366-126-326,medra,mEDRA
"10.5675/hywa_2013,3_2",NA,NA
10.1002/mmnd.201300012,NA,NA
10.1002/mmnd.201300013,NA,NA
10.1002/mmnd.201300003,NA,NA
10.2168/lmcs-9(2:08)2013,NA,NA
10.3964/j.issn.1000-0593(2013)06-1587-06,istic,ISTIC
10.3220/lbf_2013_221-228,medra,mEDRA
10.1691/ph.2013.6519,medra,mEDRA
10.5754/hge11805,NA,NA
10.3978/j.issn.2072-1439.2013.03.02,istic,ISTIC
10.1111/j.2042-5805.2013.01059-x,NA,NA
10.1172/jc166108,NA,NA
10.2376/0005-9366-127-89,medra,mEDRA
10.1038/iabinvest.2013.134,NA,NA
10.1543/jgld.2014.1121.233.kf1,NA,NA
10.1016/j.nuclphysb.2013.1.2.008,NA,NA
10.1055/5-0033-1359931,NA,NA
10.4193/rhino14.043,NA,NA
10.1016/j.nuc1physa.2014.08.009,NA,NA
10.1302/0301-620x.96b12.4256,NA,NA
10.1016/s1474-4421(14)70051-1,NA,NA
10.1016/j.ibiod.2014.06.01,NA,NA
10.3978/j.issn.2072-1439.2013.11.06,istic,ISTIC
10.5073/jabfq.2014.087.036,datacite,DataCite
10.3748/wjg.v20.i27.9154,NA,NA
10.3389/tncir.2014.00120,NA,NA
10.3389/tnhurn.2014.00611,NA,NA
10.1075/gest.14.2.04.luk,NA,NA
10.1109/tuffc.2014.2910,NA,NA
10.1002/ejoe.201402535,NA,NA
10.1399/eps.2014.24,medra,mEDRA
10.5414/np300688,NA,NA
10.1016/j.scitotenv2014.08.056,NA,NA
10.7498/aps.63.110708,istic,ISTIC
10.1515/ners-2014-9036,NA,NA
10.1016/j.orge1.2014.08.010,NA,NA
10.1016/j.ijantimicag.2014.03.019,NA,NA
10.3265/nefrologia.pre2014.feb.12490,medra,mEDRA
10.1016/j.bioce1.2014.03.015,NA,NA
10.1016/j.bbalip2014.09.020,NA,NA
"10.5675/hywa_2014,4_1",NA,NA
10.4244/eijv919a180,NA,NA
10.2337/db13-1609/-/dc1,NA,NA
10.1021/n1502065b,NA,NA
10.1016/j.pbi.2613.11.011,NA,NA
10.1016/j.bbapap2013.09.001,NA,NA
10.2376/0005-9366-127-290,medra,mEDRA
10.1688/zfp-2014-03-armbruester,medra,mEDRA
10.1688/zfp-2014-04-martin,medra,mEDRA
10.2376/0005-9366-127-115,medra,mEDRA
10.2377/0023-2076-59-27,medra,mEDRA
10.1002/ejoe.201402618,NA,NA
10.3389/fobeh.2014.00379,NA,NA
10.1688/zfp-2014-04-mertins,medra,mEDRA
10.1515/ners-2014-9035,NA,NA
10.1016/j.leaqua2014.09.002,NA,NA
10.1021/jm5010589,NA,NA
10.4193/rhino13.153,NA,NA
10.4430/bgta0100,medra,mEDRA
10.1399/eps.2014.27,medra,mEDRA
10.1021/ja0507408s,NA,NA
10.1016/s1003-6326(l4)63443-9,NA,NA
10.1515/anglia-2014-0074,NA,NA
10.4416/jcst2014-00029,medra,mEDRA
10.3934/cpaa.201.4.13.527,NA,NA
10.1016/s1474-4421(14)70068-7,NA,NA
"10.5675/hywa_2014,1_3",NA,NA
10.2376/0005-9366-127-216,medra,mEDRA
10.1051/0000-6361/201220703,NA,NA
10.3290/j.qi.a31805,medra,mEDRA
10.1063/1.48960481,NA,NA
10.3933/applrheol-24-14578,datacite,DataCite
10.2376/0005-9366-127-359,medra,mEDRA
10.7352/ijsp.2014.45.121,medra,mEDRA
10.1014/j.solidstatesciences.2013.10.010,NA,NA
10.1109/tvcg.2014.2346953,NA,NA
10.4455/eu.2014.022,medra,mEDRA
10.2527/jas2014-7530,NA,NA
10.3389/frice1.2014.00283,NA,NA
10.1124/jpet.214254,NA,NA
10.2143/lea.228.0.3078176,medra,mEDRA
10.1051/0004-63615201220985,NA,NA
10.1515/ners-2014-9041,NA,NA
10.2451/2014pm0022,medra,mEDRA
10.3389/fnce1.2014.00422,NA,NA
10.1888/0004-637x/794/1/91,NA,NA
10.1063/l4894871,NA,NA
10.5277/epe140312,NA,NA
10.2376/0005-9366-127-428,medra,mEDRA
10.1016/j.lithos2014.01.007,NA,NA
10.1021/n1502113z,NA,NA
10.2376/0005-9366-127-384,NA,NA
10.2378/peu2014.arto5d,NA,NA
10.3220/lbf_2014_31-44,medra,mEDRA
10.1075/jpcl.29.1.030we,NA,NA
10.1364/ome.4.0162,NA,NA
10.3220/lbf_2014_151-162,medra,mEDRA
10.2376/0005-9366-127-3,medra,mEDRA
10.4416/jcst2013-00022,medra,mEDRA
10.3290/j.jad.a33201,medra,mEDRA
10.6119/jmst-013-1218-1,airiti,Airiti
10.2376/0005-9366-127-486,medra,mEDRA
10.5565/publmat._58214_25,NA,NA
10.3748/wjg.v20.i28.9361,NA,NA
10.1515/res-2014-1002,NA,NA
10.1016/j.psychsport2013.10.008,NA,NA
10.1016/j.clindermato1.2013.10.007,NA,NA
10.1353/sor.2014.0043,NA,NA
10.1515/anglia-2014-0073,NA,NA
10.4193/rhino13.220,NA,NA
10.1515/anglia-2014-0054,NA,NA
10.2376/0005-9366-127-478,medra,mEDRA
10.1688/zfp-2014-03-rowold,medra,mEDRA
10.2377/0023-2076-59-565,medra,mEDRA
"10.5675/hywa_2014,2_2",NA,NA
10.6122/cjp.52.389,airiti,Airiti
10.1399/eps.2014.50,medra,mEDRA
10.1182/blood-2013-12547349,NA,NA
10.1016/j.bbamcr2013.11.017,NA,NA
"10.5675/hywa_2014,5_2",NA,NA
10.3220/lbf_2014_1-16,medra,mEDRA
10.1691/ph.2014.4635,medra,mEDRA
10.1364/boe.5.5.000078,NA,NA
10.2377/0023-2076-59-117,medra,mEDRA
10.1127/1438-9134/2014/021,NA,NA
10.1534/g3.114.013417/-/dc1,NA,NA
10.1016/j.sse.2014.04.25,NA,NA
10.1021/jf50294161,NA,NA
10.1688/jeems-2014-01-oertel,medra,mEDRA
10.1515/ners-2014-9038,NA,NA
10.1016/j.appltherma1eng.2013.09.056,NA,NA
10.3220/lbf_2014_17-30,medra,mEDRA
10.1021/sb400882j,NA,NA
10.1021/jz1013001,NA,NA
10.1888/0004-637x/794/1/90,NA,NA
10.1016/jajsolstr.2014.06.020,NA,NA
10.1186/s12985-014-0196,NA,NA
10.3366/e1744185410001151,crossref,Crossref
10.3290/j.jad.a17539,medra,mEDRA
10.1024/1422-4917/a000015,NA,NA
10.3109/02770903.2010.508553,NA,NA
10.2376/0005-9366-123-2,medra,mEDRA
10.1127/0029.5035/2010/0091.0519,NA,NA
10.1088/367-2630/16/6/063024,NA,NA
10.6122/cjp.52.301,airiti,Airiti
10.1515/gmj.2010.002,NA,NA
10.3934/dcds.2009.26.379,NA,NA
10.1024/1661-4747/a000031,NA,NA
10.2977/prims/25,NA,NA
10.1179/136217109x12665778348623,NA,NA
10.1021/jp.108623d,NA,NA
10.1688/1862-0000_zfp_2010_02_fr,NA,NA
10.1016/j.nbd2013.09.006,NA,NA
10.4461/gfdq.2014.37.7,medra,mEDRA
10.12871/000298292014236,medra,mEDRA
10.1515/zph-2014-0069,NA,NA
10.2377/0023-2076-59-185,medra,mEDRA
10.4193/rhino13.145,NA,NA
10.1399/eps.2014.40,medra,mEDRA
10.1152/physiolgenomics.00014.2014.,NA,NA
10.1016/j.tetlet2014.03.109,NA,NA
10.1364/boe.5.5.000054,NA,NA
"10.5675/hywa_2014,2_7",NA,NA
10.3290/j.qi.a31328,medra,mEDRA
10.4416/jcst2014-00009,medra,mEDRA
"10.5675/hywa_2014,2_6",NA,NA
10.4401/ag-4761,medra,mEDRA
10.3233/clo-2009-0497,medra,mEDRA
10.4056/sigs.1173118,NA,NA
10.2376/0005-9366-123-413,medra,mEDRA
10.4056/sigs.1443528,NA,NA
10.4319/lom.2010.8.567,NA,NA
10.1163/157181610x491169,NA,NA
10.1024/1661-4747/a000026,NA,NA
10.1026/0942-4089/a000002,NA,NA
10.3325/cmj.2010.51.131,NA,NA
10.1136/vr4850,NA,NA
10.2337/dp09-1377,NA,NA
10.1016/s0076-6879(10)85023-2,NA,NA
10.2310/7070.2010.090244,NA,NA
10.4269/ajtmh.2010.10.0263,NA,NA
10.1002/zaae.201000044,NA,NA
10.1021/1a904636g,NA,NA
10.1688/1862-0000_zfp_2010_01_vogt,medra,mEDRA
10.1684/ejd.2010.1096,NA,NA
10.1016/s0076-6879(10)84025-x,NA,NA
10.2376/0003-925x-61-145,medra,mEDRA
10.1695/2010012,medra,mEDRA
10.1021/jf102587u,NA,NA
10.1007/s11134.010.9196.8,NA,NA
10.4056/sigs.1183143,NA,NA
10.1002/stab.20101353,NA,NA
10.1127/0029.5035/2010/0091.0317,NA,NA
10.1111/j.0361-3666.2010.01169.x,NA,NA
10.1111/j.0361-3666.2010.01167.x,NA,NA
10.3238/arztebl.2009.0050,NA,NA
10.2376/0003-925x-61-40,medra,mEDRA
10.3275/6706,medra,mEDRA
10.1688/1862-0000_zfp_2010_01_waechter,medra,mEDRA
10.3390/toxins2040809,NA,NA
10.1007/s10633.010.9249.7,NA,NA
10.2451/2010pm0008,medra,mEDRA
10.1016/s0065-2881(10)57006-8,NA,NA
10.2450/2010.020s,medra,mEDRA
10.3233/acp-clo-2010-0539,medra,mEDRA
10.4455/eu.2012.966,medra,mEDRA
10.1055/s-0032-1321795,NA,NA
10.3233/ben-2012-0345,medra,mEDRA
10.1691/ph.2012.1650,medra,mEDRA
10.2527/jas53773,NA,NA
10.1002/mmnd.201200007,NA,NA
10.1016/j.expneuro1.2012.06.007,NA,NA
10.4161/cbt.13.6.19294,NA,NA
10.2319/033110.48.1,NA,NA
10.3401/poms.1080.01155,NA,NA
10.3233/dma-2010-0720,medra,mEDRA
10.1016/j.jtcvs.2010.04.043,crossref,Crossref
10.2376/0005-9366-123-31,medra,mEDRA
10.1016/j.biomech.2010.01.041,NA,NA
10.3917/rma.1634.0625,NA,NA
10.1016/s0065-2504(10)42003-6,NA,NA
10.1016/s0065-2504(10)42005-x,NA,NA
10.1016/jgr.2009.11.012,NA,NA
10.1111/j.1467-937x.2009.00591.x,NA,NA
10.1111/j.1464-410x.2012.11149,NA,NA
10.1163/156856111x618489,NA,NA
10.2143/acb.67.2.2062645,NA,NA
10.4455/eu.2012.974,medra,mEDRA
10.1053/j.jvca.2011.09.02,NA,NA
"10.1016/j.zoo1,2012.02.003",NA,NA
10.1055/s-0031-12839961,NA,NA
10.2376/0005-9366-125-219,medra,mEDRA
10.4103/1463-1741.97258,NA,NA
10.2527/jas53767,NA,NA
10.2377/0023-2076-57-429,medra,mEDRA
10.3906/yer-0903-5,crossref,Crossref
10.1111/j.1/40-8/09.2010.00268.x,NA,NA
10.3906/bot-1001-309,crossref,Crossref
10.1007/s10870.010.9764.0,NA,NA
10.1177/147715350369526,NA,NA
10.4088/jcp.09m05912b1u,NA,NA
10.1016/s0076-6879(10)85028-1,NA,NA
10.3233/jad-2011-111361,NA,NA
10.2376/0005-9366-125-494,medra,mEDRA
"10.5675/hywa_2012,2_1",NA,NA
10.3906/vet-1003-334,crossref,Crossref
10.1055/s-1327875,NA,NA
10.1080/07474946.2012.694347,NA,NA
10.1691/ph.2012.2004,medra,mEDRA
10.3275/7606,medra,mEDRA
10.2376/0005-9366-125-9,medra,mEDRA
"10.5675/hywa_2012,4_2",NA,NA
10.1163/016942411x569363,NA,NA
10.1695/2012012,medra,mEDRA
10.2527/jas53775,NA,NA
10.2143/ac.67.2.2154212,medra,mEDRA
10.4436/jass.90001,medra,mEDRA
10.5754/hge10334,NA,NA
10.2376/0005-9366-125-332,medra,mEDRA
10.2377/0023-2076-57-644,medra,mEDRA
10.7352/ijsp2012.43.053,NA,NA
10.3265/nefrologia.pre2012.jun.11428,medra,mEDRA
"10.5675/hywa_2012,3_3",NA,NA
10.2376/0005-9366-125-379,medra,mEDRA
10.3233/wor-2012-0735-4389,medra,mEDRA
10.2143/ac.67.4.2170692,medra,mEDRA
10.1210/en.2012,NA,NA
10.2376/0003-925x-63-16,medra,mEDRA
10.1024/0301-15626/a000204,NA,NA
10.1111/j.1744-7402.2011.02712.x,NA,NA
10.1515/lingty-2012-0003,NA,NA
10.1691/ph.2012.1742,medra,mEDRA
10.1055/5-0031-1300965,NA,NA
10.4193/rhino11.231,NA,NA
10.2527/jas52921,NA,NA
10.3290/j.jad.a22193,medra,mEDRA
10.2376/0003-925x-63-107,medra,mEDRA
10.2527/jas53896,NA,NA
10.5277/oa120207,NA,NA
10.3906/yer-1006-1,crossref,Crossref
10.3034/dcdss.2012.5.29,NA,NA
10.1688/1862-0000_zfp_2012_02_sieben,medra,mEDRA
10.3233/sav-2012-0687,medra,mEDRA
10.4161/islets.22383,NA,NA
10.2376/0005-9366-125-122,medra,mEDRA
10.5277/oa120205,NA,NA
10.2376/0005-9366-125-513,medra,mEDRA
10.4416/jcst2012-00010,medra,mEDRA
"10.5675/hywa_2012,5_2",NA,NA
10.1002/mmnd.201200017,NA,NA
10.1017/s02664167412000466,NA,NA
10.4416/jcst2012-00043,medra,mEDRA
10.2527/jas53943,NA,NA
10.5277/oa120201,NA,NA
10.1021/nl203481m,NA,NA
10.5754/hge10622,NA,NA
10.2376/0005-9366-125-407,medra,mEDRA
10.1922/cdh_2853listl06,medra,mEDRA
10.1055/s-0032-1327625,NA,NA
10.3906/bot-1101-40,crossref,Crossref
10.2450/2012.010s,medra,mEDRA
10.4455/eu.2012.980,medra,mEDRA
10.1016/13978-0-12-386509-0.00017-x,NA,NA
10.1021/ja300520z,NA,NA
"10.5675/hywa_2012,4_3",NA,NA
10.2143/ac.67.2.2154208,medra,mEDRA
10.2450/2012.0111-11,medra,mEDRA
10.1111/j.1464-410x.2012.11024.x,NA,NA
10.3233/sav-2012-0691,medra,mEDRA
10.4455/eu.2012.969,medra,mEDRA
10.1103/physrevb.85.19536,NA,NA
10.2527/jas53898,NA,NA
10.3978/j.issn.2072-1439.2012.s005,istic,ISTIC
10.2753/m1s0742-1222290107,NA,NA
10.2376/0003-925x-63-101,medra,mEDRA
10.4416/jcst2012-00008,medra,mEDRA
10.2527/jas53890,NA,NA
10.2377/0023-2076-57-313,medra,mEDRA
10.4401/ag-5690,medra,mEDRA
10.5594/j18236,crossref,Crossref
10.2143/ac.67.6.2184679,medra,mEDRA
10.1080/10789669.2011.587585,NA,NA
